,price,Año de fabricación,Kilometraje,Transmisión,Combustible,Cilindrada,Categoría,Marca,Tracción,Número cilindros,link,cluster
0,25500.0,2018.0,25800.0,Automática - Secuencial,Gasolina,1500.0,Camionetas Suv,Peugeot,4x2,4.0,https://neoauto.com/auto/usado/peugeot-5008-2018-1695164,3
1,16900.0,2012.0,29000.0,Automática - Secuencial,Gasolina,2400.0,Camionetas Suv,Jeep,AWD,4.0,https://neoauto.com/auto/usado/jeep-compass-2012-1695125,1
2,22500.0,2017.0,53000.0,Automática - Secuencial,Gasolina,1500.0,Sedan,Bmw,Posterior,4.0,https://neoauto.com/auto/usado/bmw-318i-2017-1572772,3
3,10500.0,2020.0,35000.0,Mecánica,Gasolina,1400.0,Camionetas Suv,Changhe,4x2,4.0,https://neoauto.com/auto/usado/changhe-m50s-2020-1695078,3
4,20200.0,2019.0,55954.0,Automática - Secuencial,Gasolina,1500.0,Camionetas Suv,Toyota,4x2,4.0,https://neoauto.com/auto/usado/toyota-rush-2019-1688049,3
5,18990.0,2022.0,2562.0,Mecánica,Gasolina,1200.0,Camionetas Suv,Chevrolet,4x2,4.0,https://neoauto.com/auto/usado/chevrolet-tracker-2022-1694186,3
6,14200.0,2017.0,30539.0,Mecánica,Gasolina,1800.0,Camionetas Suv,Chevrolet,4x2,4.0,https://neoauto.com/auto/usado/chevrolet-tracker-2017-1691879,3
7,19000.0,2020.0,2500.0,Automática,Gas GLP,1800.0,Camionetas Suv,Chevrolet,4x4,4.0,https://neoauto.com/auto/usado/chevrolet-tracker-2020-1647813,3
8,12990.0,2018.0,33000.0,Mecánica,Gasolina,1800.0,Vans,Chevrolet,4x2,4.0,https://neoauto.com/auto/usado/chevrolet-spin-active-2018-1691797,3
9,31000.0,2020.0,11000.0,Automática - Secuencial,Gasolina,1600.0,Camionetas Suv,Mercedes Benz,4x2,4.0,https://neoauto.com/auto/usado/mercedes-benz-gla-180-2020-1686170,2
10,13790.0,2016.0,40853.0,Mecánica,Gasolina,1800.0,Camionetas Suv,Chevrolet,4x2,4.0,https://neoauto.com/auto/usado/chevrolet-tracker-2016-1691793,3
11,20490.0,2022.0,6927.0,Automática - Secuencial,Gasolina,1500.0,Camionetas Suv,Suzuki,4x4,4.0,https://neoauto.com/auto/usado/suzuki-jimny-2022-1690996,3
12,22900.0,2022.0,300.0,Mecánica,Gasolina,1500.0,Camionetas Suv,Chevrolet,4x2,4.0,https://neoauto.com/auto/usado/chevrolet-captiva-2022-1694271,3
13,25200.0,2020.0,60000.0,Automática - Secuencial,Gas GLP,2000.0,Camionetas Suv,Kia,4x2,4.0,https://neoauto.com/auto/usado/kia-sportage-2020-1690166,2
14,18900.0,2022.0,180.0,Mecánica,Gasolina,1200.0,Camionetas Suv,Chevrolet,4x2,4.0,https://neoauto.com/auto/usado/chevrolet-tracker-2022-1693733,3
15,18800.0,2020.0,5316.0,Automática - Secuencial,Gasolina,1451.0,Camionetas Suv,Chevrolet,4x2,4.0,https://neoauto.com/auto/usado/chevrolet-captiva-2020-1691650,3
16,13490.0,2020.0,16000.0,Automática,Gasolina,1200.0,Hatchback,Kia,Delantera,4.0,https://neoauto.com/auto/usado/kia-picanto-2020-1695026,3
17,13500.0,2018.0,40476.0,Mecánica,Gasolina,1329.0,Sedan,Toyota,Delantera,4.0,https://neoauto.com/auto/usado/toyota-yaris-2018-1695017,3
18,28900.0,2019.0,139744.0,Mecánica,Diesel,2800.0,Pick Up,Toyota,4x4,4.0,https://neoauto.com/auto/usado/toyota-hilux-2019-1695006,1
19,19800.0,2018.0,18705.0,Mecánica,Gasolina,2000.0,Camionetas Suv,Kia,4x2,4.0,https://neoauto.com/auto/usado/kia-sportage-2018-1694992,2
20,32490.0,2022.0,15888.0,Automática - Secuencial,Gasolina,2000.0,Camionetas Suv,Mazda,4x2,4.0,https://neoauto.com/auto/usado/mazda-cx-5-2022-1694986,2
21,16990.0,2020.0,56763.0,Automática,Gasolina,1498.0,Vans,Suzuki,4x2,4.0,https://neoauto.com/auto/usado/suzuki-ertiga-2020-1694981,3
22,26900.0,2018.0,13300.0,Automática,Gasolina,2000.0,Sedan,Mercedes Benz,4x2,4.0,https://neoauto.com/auto/usado/mercedes-benz-c-180-2018-1694980,2
23,23000.0,2022.0,16000.0,Automática,Gasolina,1496.0,Camionetas Suv,Toyota,4x2,4.0,https://neoauto.com/auto/usado/toyota-rush-2022-1682143,3
24,14990.0,2014.0,85838.0,Automática,Gasolina,1998.0,Camionetas Suv,Kia,4x2,4.0,https://neoauto.com/auto/usado/kia-sportage-2014-1694977,1
25,19000.0,2019.0,39986.0,Automática,Gasolina,2000.0,Camionetas Suv,Haval,4x2,4.0,https://neoauto.com/auto/usado/haval-h6-2019-1694958,3
26,14000.0,2019.0,47832.0,Mecánica,Gasolina,1600.0,Camionetas Suv,Changan,4x2,4.0,https://neoauto.com/auto/usado/changan-cx70-2019-1679161,3
27,14490.0,2014.0,68233.0,Automática,Gasolina,1797.0,Hatchback,Hyundai,Delantera,4.0,https://neoauto.com/auto/usado/hyundai-i30-2014-1694888,1
28,15900.0,2019.0,21000.0,Automática - Secuencial,Gasolina,1368.0,Hatchback,Kia,4x2,4.0,https://neoauto.com/auto/usado/kia-rio-2019-1694886,3
29,16400.0,2018.0,55600.0,Automática - Secuencial,Gasolina,2000.0,Hatchback,Mazda,4x2,4.0,https://neoauto.com/auto/usado/mazda-3-sport-2018-1669584,1
30,13490.0,2016.0,59000.0,Automática,Gasolina,1798.0,Sedan,Nissan,Delantera,4.0,https://neoauto.com/auto/usado/nissan-sentra-2016-1694879,1
31,34000.0,2021.0,18600.0,Automática - Secuencial,Gasolina,1500.0,Sedan,Bmw,Delantera,4.0,https://neoauto.com/auto/usado/bmw-418i-2021-1694726,2
32,11500.0,2017.0,25107.0,Mecánica,Gasolina,1300.0,Sedan,Toyota,4x2,4.0,https://neoauto.com/auto/usado/toyota-yaris-2017-1694863,3
33,16750.0,2015.0,54000.0,Automática - Secuencial,Gasolina,2500.0,Sedan,Subaru,AWD,4.0,https://neoauto.com/auto/usado/subaru-legacy-2015-1694939,1
34,22990.0,2016.0,44500.0,Automática - Secuencial,Gasolina,2398.0,Camionetas Suv,Kia,4x2,4.0,https://neoauto.com/auto/usado/kia-sorento-2016-1694941,1
35,25990.0,2022.0,6800.0,Automática - Secuencial,Gasolina,1995.0,Camionetas Suv,Mg,4x2,4.0,https://neoauto.com/auto/usado/mg-hs-2022-1694935,2
36,21990.0,2022.0,4300.0,Automática - Secuencial,Gasolina,1349.0,Camionetas Suv,Mg,4x2,4.0,https://neoauto.com/auto/usado/mg-mg-zx-2022-1694934,3
37,12500.0,2021.0,60934.0,Mecánica,Gas GLP,1500.0,Camionetas Suv,Geely,4x2,4.0,https://neoauto.com/auto/usado/geely-gx3-2021-1694850,3
38,25990.0,2015.0,80639.0,Automática - Secuencial,Gasolina,3500.0,Camionetas Suv,Ford,4x4,4.0,https://neoauto.com/auto/usado/ford-explorer-2015-1691621,1
39,27990.0,2022.0,29700.0,Automática - Secuencial,Gasolina,2000.0,Camionetas Suv,Mitsubishi,4x2,4.0,https://neoauto.com/auto/usado/mitsubishi-eclipse-cross-2022-1694911,2
40,19990.0,2022.0,3089.0,Mecánica,Dual,1598.0,Sedan,Kia,Delantera,4.0,https://neoauto.com/auto/usado/kia-cerato-2022-1692880,3
41,20490.0,2018.0,43139.0,Mecánica,Gasolina,2398.0,Camionetas Suv,Jeep,4x2,4.0,https://neoauto.com/auto/usado/jeep-compass-2018-1692530,1
42,11990.0,2016.0,102636.0,Mecánica,Gasolina,1800.0,Sedan,Nissan,Delantera,4.0,https://neoauto.com/auto/usado/nissan-sentra-2016-1689385,0
43,22990.0,2020.0,32792.0,Mecánica,Gasolina,2000.0,Camionetas Suv,Kia,4x2,4.0,https://neoauto.com/auto/usado/kia-sportage-2020-1689367,2
44,13490.0,2017.0,87570.0,Automática,Gasolina,1598.0,Camionetas Suv,Volkswagen,4x2,4.0,https://neoauto.com/auto/usado/volkswagen-crossfox-2017-1691668,0
45,19990.0,2021.0,4300.0,Mecánica,Gasolina,1998.0,Camionetas Suv,Mazda,4x2,4.0,https://neoauto.com/auto/usado/mazda-cx-3-2021-1689355,2
46,23490.0,2022.0,24000.0,Automática,Gasolina,1496.0,Camionetas Suv,Kia,4x2,4.0,https://neoauto.com/auto/usado/kia-sonet-2022-1689344,3
47,9800.0,2007.0,103000.0,Automática - Secuencial,Gasolina,2000.0,Sedan,Volkswagen,Delantera,4.0,https://neoauto.com/auto/usado/volkswagen-passat-2007-1694907,0
48,20700.0,2018.0,87500.0,Mecánica,Diesel,2500.0,Pick Up,Nissan,4x4,4.0,https://neoauto.com/auto/usado/nissan-np300-frontier-2018-1694835,1
49,29990.0,2023.0,800.0,Automática - Secuencial,Dual,2000.0,Camionetas Suv,Kia,4x2,4.0,https://neoauto.com/auto/usado/kia-new-sportage-2023-1694829,2
50,22990.0,2019.0,16000.0,Automática,Gasolina,2000.0,Camionetas Suv,Kia,4x2,4.0,https://neoauto.com/auto/usado/kia-sportage-2019-1694899,2
51,20990.0,2010.0,58200.0,Automática,Gasolina,3500.0,Deportivo,Mercedes Benz,4x2,4.0,https://neoauto.com/auto/usado/mercedes-benz-e-350-2010-1694898,1
52,30990.0,2022.0,22000.0,Mecánica,Dual,2000.0,Camionetas Suv,Hyundai,4x4,4.0,https://neoauto.com/auto/usado/hyundai-tucson-2022-1694819,2
53,16990.0,2014.0,52402.5,Automática - Secuencial,Gasolina,2000.0,Camionetas Suv,Mazda,4x2,4.0,https://neoauto.com/auto/usado/mazda-cx-5-2014-1694814,1
54,11990.0,2014.0,34400.0,Mecánica,Gasolina,1800.0,Sedan,Nissan,Delantera,4.0,https://neoauto.com/auto/usado/nissan-sentra-2014-1694813,1
55,18400.0,2020.0,29824.0,Mecánica,Gasolina,1500.0,Camionetas Suv,Haval,4x2,4.0,https://neoauto.com/auto/usado/haval-h6-2020-1694808,3
56,29990.0,2018.0,56000.0,Automática,Gasolina,2000.0,Camionetas Suv,Volkswagen,4x4,4.0,https://neoauto.com/auto/usado/volkswagen-tiguan-allspace-2018-1689251,2
57,9990.0,2017.0,43809.0,Mecánica,Gasolina,1197.0,Hatchback,Suzuki,4x2,4.0,https://neoauto.com/auto/usado/suzuki-swift-2017-1689758,3
58,22990.0,2019.0,37000.0,Automática,Gasolina,1999.0,Camionetas Suv,Ford,4x2,4.0,https://neoauto.com/auto/usado/ford-escape-2019-1689485,2
59,12990.0,2016.0,36700.0,Mecánica,Gasolina,1400.0,Hatchback,Kia,Delantera,4.0,https://neoauto.com/auto/usado/kia-rio-hb-2016-1693541,3
60,23990.0,2023.0,4600.0,Automática,Dual,1600.0,Camionetas Suv,Nissan,Delantera,4.0,https://neoauto.com/auto/usado/nissan-kicks-2023-1691202,3
61,18990.0,2020.0,33600.0,Automática,Gasolina,1500.0,Camionetas Suv,Ford,Delantera,4.0,https://neoauto.com/auto/usado/ford-ecosport-2020-1693502,3
62,20490.0,2022.0,15648.0,Automática,Gas GLP,1600.0,Sedan,Kia,Delantera,4.0,https://neoauto.com/auto/usado/kia-cerato-2022-1689381,3
63,23490.0,2020.0,36000.0,Automática - Secuencial,Gasolina,2500.0,Sedan,Mazda,Delantera,4.0,https://neoauto.com/auto/usado/mazda-3-2020-1692938,2
64,13490.0,2014.0,85000.0,Automática - Secuencial,Gasolina,1800.0,Hatchback,Hyundai,Delantera,4.0,https://neoauto.com/auto/usado/hyundai-i30-2014-1674523,0
65,14490.0,2016.0,97495.0,Automática,Gasolina,1800.0,Deportivo,Honda,Delantera,4.0,https://neoauto.com/auto/usado/honda-civic-coupe-2016-1677848,0
66,26790.0,2019.0,25762.0,Automática,Gasolina,2400.0,Camionetas Suv,Honda,4x2,4.0,https://neoauto.com/auto/usado/honda-cr-v-2019-1694788,2
67,31740.0,2022.0,3176.0,Automática,Gasolina,2500.0,Camionetas Suv,Hyundai,4x2,4.0,https://neoauto.com/auto/usado/hyundai-santa-fe-2022-1694785,2
68,4500.0,2005.0,130000.0,Mecánica,Gasolina,1600.0,Sedan,Chevrolet,Delantera,4.0,https://neoauto.com/auto/usado/chevrolet-corsa-2005-1694781,0
69,11200.0,2015.0,109000.0,Mecánica,Diesel,2200.0,Camionetas Suv,Mahindra,4x2,4.0,https://neoauto.com/auto/usado/mahindra-xuv-500-2015-1694772,1
70,17500.0,2013.0,80728.0,Automática - Secuencial,Gasolina,1995.0,Pick Up,Bmw,4x2,4.0,https://neoauto.com/auto/usado/bmw-x1-m-2013-1694756,1
71,38800.0,2022.0,14629.0,Automática - Secuencial,Gasolina,1400.0,Camionetas Suv,Audi,4x2,4.0,https://neoauto.com/auto/usado/audi-q3-2022-1694745,2
72,13490.0,2015.0,65500.0,Mecánica,Dual,1500.0,Camionetas Suv,Mitsubishi,4x2,4.0,https://neoauto.com/auto/usado/mitsubishi-asx-2015-1694732,0
73,22390.0,2020.0,7454.0,Automática,Gasolina,1600.0,Camionetas Suv,Seat,4x2,4.0,https://neoauto.com/auto/usado/seat-arona-2020-1694729,3
74,21090.0,2020.0,32680.0,Mecánica,Gasolina,2000.0,Camionetas Suv,Nissan,4x2,4.0,https://neoauto.com/auto/usado/nissan-qashqai-2020-1694723,2
75,20600.0,2020.0,25451.0,Automática,Gasolina,2000.0,Hatchback,Mazda,4x2,4.0,https://neoauto.com/auto/usado/mazda-3-sport-2020-1694716,2
76,10500.0,2020.0,65598.0,Mecánica,Gasolina,1000.0,Hatchback,Kia,4x2,4.0,https://neoauto.com/auto/usado/kia-picanto-2020-1694712,3
77,22000.0,2023.0,3230.0,Automática,Gasolina,1500.0,Camionetas Suv,Maxus,4x2,4.0,https://neoauto.com/auto/usado/maxus-d60-2023-1694710,3
78,24000.0,2022.0,7460.0,Automática,Gasolina,1500.0,Camionetas Suv,Maxus,4x2,4.0,https://neoauto.com/auto/usado/maxus-d60-2022-1694709,3
79,13000.0,2011.0,108000.0,Automática - Secuencial,Gasolina,2000.0,Camionetas Suv,Volvo,4x2,4.0,https://neoauto.com/auto/usado/volvo-xc-60-2011-1694706,0
80,15900.0,2016.0,70000.0,Automática,Gas GLP,2000.0,Sedan,Subaru,4x2,4.0,https://neoauto.com/auto/usado/subaru-impreza-2016-1694695,1
81,14700.0,2018.0,72174.0,Automática,Gasolina,2000.0,Sedan,Nissan,4x2,4.0,https://neoauto.com/auto/usado/nissan-sentra-2018-1694667,1
82,21800.0,2022.0,4879.0,Automática,Gasolina,1500.0,Camionetas Suv,Geely,4x2,4.0,https://neoauto.com/auto/usado/geely-coolray-2022-1694665,3
83,24500.0,2018.0,18000.0,Automática - Secuencial,Gasolina,1400.0,Camionetas Suv,Volkswagen,Delantera,4.0,https://neoauto.com/auto/usado/volkswagen-tiguan-2018-1694654,3
84,29900.0,2020.0,47870.0,Automática,Híbrido,2000.0,Camionetas Suv,Lexus,Delantera,4.0,https://neoauto.com/auto/usado/lexus-ux-250h-2020-1694641,2
85,13500.0,2012.0,120000.0,Automática,Gasolina-Híbrido,2000.0,Camionetas Suv,Hyundai,4x4,4.0,https://neoauto.com/auto/usado/hyundai-tucson-2012-1694634,0
86,23990.0,2016.0,57000.0,Automática,Gasolina,2400.0,Camionetas Suv,Jeep,4x2,4.0,https://neoauto.com/auto/usado/jeep-cherokee-longitude-2016-1694635,1
87,12000.0,2016.0,36141.0,Mecánica,Gasolina,1600.0,Sedan,Ford,4x2,4.0,https://neoauto.com/auto/usado/ford-fiesta-2016-1694631,3
88,12000.0,2017.0,68117.0,Mecánica,Dual,2000.0,Camionetas Suv,Great Wall,4x2,4.0,https://neoauto.com/auto/usado/great-wall-h3-2017-1694629,1
89,24500.0,2017.0,38914.0,Automática,Gasolina,2000.0,Sedan,Lexus,Posterior,4.0,https://neoauto.com/auto/usado/lexus-is-200t-2017-1669190,2
90,16000.0,2022.0,39770.0,Automática,Gasolina,1400.0,Camionetas Suv,Changan,4x2,4.0,https://neoauto.com/auto/usado/changan-cs35-2022-1694624,3
91,13000.0,2012.0,80000.0,Mecánica,Gasolina,1800.0,Sedan,Honda,4x2,4.0,https://neoauto.com/auto/usado/honda-civic-2012-1694623,0
92,21500.0,2015.0,54000.0,Automática,Gasolina,1595.0,Deportivo,Mercedes Benz,4x2,4.0,https://neoauto.com/auto/usado/mercedes-benz-cla-200-coupe-2015-1694617,3
93,18500.0,2022.0,10223.0,Automática,Gasolina,1500.0,Camionetas Suv,Chery,4x2,4.0,https://neoauto.com/auto/usado/chery-tiggo-2022-1694621,3
94,19900.0,2020.0,37579.0,Automática,Gasolina,2000.0,Hatchback,Mazda,4x2,4.0,https://neoauto.com/auto/usado/mazda-3-2020-1694618,2
95,18900.0,2016.0,49792.0,Automática,Gasolina,2000.0,Camionetas Suv,Hyundai,4x2,4.0,https://neoauto.com/auto/usado/hyundai-tucson-2016-1694614,1
96,28700.0,2017.0,32800.0,Automática,Gasolina,2000.0,Camionetas Suv,Bmw,4x2,4.0,https://neoauto.com/auto/usado/bmw-x3-20i-2017-1694608,2
97,24200.0,2022.0,9920.0,Automática,Gasolina,1500.0,Camionetas Suv,Maxus,4x2,4.0,https://neoauto.com/auto/usado/maxus-d60-2022-1694610,3
98,8490.0,2015.0,24980.0,Mecánica,Gasolina,1600.0,Camionetas Suv,Renault,4x2,4.0,https://neoauto.com/auto/usado/renault-stepway-2015-1694606,3
99,10000.0,2015.0,60916.0,Mecánica,Gasolina,2000.0,Camionetas Suv,Great Wall,4x2,4.0,https://neoauto.com/auto/usado/great-wall-h3-2015-1694603,1
100,19900.0,2022.0,11500.0,Automática,Gasolina,1500.0,Camionetas Suv,Maxus,4x2,4.0,https://neoauto.com/auto/usado/maxus-d60-2022-1694602,3
101,40500.0,2021.0,4600.0,Automática,Gasolina,1300.0,Deportivo,Mercedes Benz,4x2,4.0,https://neoauto.com/auto/usado/mercedes-benz-cla-200-coupe-2021-1694599,2
102,20900.0,2015.0,65000.0,Automática - Secuencial,Gasolina,2000.0,Sedan,Audi,4x2,4.0,https://neoauto.com/auto/usado/audi-a6-2015-1681691,1
103,33991.0,2019.0,45038.0,Automática,Gasolina,1998.0,Camionetas Suv,Bmw,Delantera,4.0,https://neoauto.com/auto/usado/bmw-x1-20i-2019-1694597,2
104,38500.0,2018.0,35000.0,Automática,Gasolina,2000.0,Camionetas Suv,Mercedes Benz,4x4,4.0,https://neoauto.com/auto/usado/mercedes-benz-glc-250-4matic-2018-1694594,2
105,22900.0,2022.0,4437.0,Mecánica,Gasolina,2000.0,Camionetas Suv,Chevrolet,4x2,4.0,https://neoauto.com/auto/usado/chevrolet-captiva-2022-1694593,2
106,17500.0,2016.0,33000.0,Automática,Gasolina,2000.0,Camionetas Suv,Jeep,4x2,4.0,https://neoauto.com/auto/usado/jeep-compass-sport-2016-1694592,1
107,36800.0,2018.0,26000.0,Automática,Gasolina,2000.0,Deportivo,Audi,4x2,4.0,https://neoauto.com/auto/usado/audi-a5-sportback-2018-1694587,2
108,19500.0,2020.0,25600.0,Automática,Gasolina,1600.0,Sedan,Hyundai,Delantera,4.0,https://neoauto.com/auto/usado/hyundai-elantra-2020-1694590,3
109,12800.0,2021.0,39271.0,Mecánica,Gasolina,2000.0,Sedan,Toyota,4x2,4.0,https://neoauto.com/auto/usado/toyota-etios-2021-1694584,3
110,15900.0,2018.0,40400.0,Automática,Gasolina,2000.0,Sedan,Mazda,Delantera,4.0,https://neoauto.com/auto/usado/mazda-3-2018-1694583,3
111,14990.0,2021.0,28300.0,Mecánica,Gasolina,1500.0,Camionetas Suv,Mg,4x2,4.0,https://neoauto.com/auto/usado/mg-zx-2021-1694582,3
112,16900.0,2021.0,23000.0,Automática - Secuencial,Gasolina,1300.0,Hatchback,Toyota,4x2,4.0,https://neoauto.com/auto/usado/toyota-yaris-hb-2021-1694581,3
113,24500.0,2017.0,110000.0,Mecánica,Diesel,2000.0,Pick Up,Volkswagen,4x4,4.0,https://neoauto.com/auto/usado/volkswagen-amarok-2017-1694580,1
114,14590.0,2017.0,22400.0,Mecánica,Gasolina,2400.0,Camionetas Suv,Suzuki,4x4,4.0,https://neoauto.com/auto/usado/suzuki-grand-vitara-2017-1694579,1
115,8000.0,2016.0,30999.0,Mecánica,Gasolina,2000.0,Hatchback,Kia,4x2,4.0,https://neoauto.com/auto/usado/kia-picanto-2016-1694576,1
116,11990.0,2014.0,108511.0,Mecánica,Gasolina,1400.0,Hatchback,Hyundai,4x2,4.0,https://neoauto.com/auto/usado/hyundai-accent-hb-2014-1694575,0
117,31000.0,2017.0,52402.5,Automática - Secuencial,Gasolina,2000.0,Sedan,Mercedes Benz,4x2,4.0,https://neoauto.com/auto/usado/mercedes-benz-e-200-2017-1694001,2
118,14700.0,2020.0,68943.0,Automática,Gasolina,2000.0,Hatchback,Mazda,4x2,4.0,https://neoauto.com/auto/usado/mazda-2-sport-2020-1694568,1
119,20900.0,2017.0,39900.0,Automática - Secuencial,Gasolina,1800.0,Hatchback,Seat,Delantera,4.0,https://neoauto.com/auto/usado/seat-leon-fr-2017-1694660,3
120,14000.0,2013.0,52402.5,Automática,Gasolina,2000.0,Sedan,Bmw,4x2,4.0,https://neoauto.com/auto/usado/bmw-320i-2013-1694559,1
121,27000.0,2015.0,68000.0,Automática - Secuencial,Gasolina,2000.0,Sedan,Mercedes Benz,Posterior,4.0,https://neoauto.com/auto/usado/mercedes-benz-c-250-2015-1694560,1
122,26500.0,2017.0,67000.0,Automática,Gasolina,2000.0,Camionetas Suv,Nissan,4x4,4.0,https://neoauto.com/auto/usado/nissan-x-trail-2017-1694528,2
123,12700.0,2022.0,8200.0,Automática,Gasolina,1598.0,Sedan,Nissan,4x2,4.0,https://neoauto.com/auto/usado/nissan-versa-2022-1694522,3
124,20500.0,2023.0,1125.0,Mecánica,Gasolina,1598.0,Camionetas Suv,Nissan,4x2,4.0,https://neoauto.com/auto/usado/nissan-kicks-2023-1694519,3
125,17990.0,2019.0,10800.0,Mecánica,Gasolina,1500.0,Camionetas Suv,Ford,4x2,4.0,https://neoauto.com/auto/usado/ford-ecosport-2019-1684104,3
126,29990.0,2022.0,8648.0,Mecánica,Gasolina,2000.0,Camionetas Suv,Ssangyong,4x2,4.0,https://neoauto.com/auto/usado/ssangyong-all-new-rexton-2022-1684111,2
127,19990.0,2022.0,10100.0,Automática - Secuencial,Gasolina,1500.0,Camionetas Suv,Honda,4x2,4.0,https://neoauto.com/auto/usado/honda-wr-v-2022-1694516,3
128,14000.0,2013.0,36990.0,Mecánica,Dual,1998.0,Camionetas Suv,Kia,4x2,4.0,https://neoauto.com/auto/usado/kia-sportage-2013-1694510,1
129,21990.0,2022.0,11423.0,Automática - Secuencial,Gasolina,1600.0,Camionetas Suv,Kia,4x2,4.0,https://neoauto.com/auto/usado/kia-seltos-2022-1694503,3
130,19900.0,2023.0,24360.0,Mecánica,Diesel,2000.0,Pick Up,Changan,4x2,4.0,https://neoauto.com/auto/usado/changan-pick-up-2023-1694502,2
131,23500.0,2018.0,72596.0,Mecánica,Gasolina,2000.0,Camionetas Suv,Mazda,4x2,4.0,https://neoauto.com/auto/usado/mazda-cx-5-2018-1694498,1
132,21000.0,2022.0,29454.0,Mecánica,Gasolina,2000.0,Camionetas Suv,Mazda,4x2,4.0,https://neoauto.com/auto/usado/mazda-cx-30-2022-1694496,2
133,21500.0,2018.0,86098.0,Automática,Dual,2000.0,Camionetas Suv,Hyundai,4x2,4.0,https://neoauto.com/auto/usado/hyundai-tucson-2018-1694491,1
134,10500.0,2020.0,43900.0,Mecánica,Gasolina,1500.0,Sedan,Toyota,4x2,4.0,https://neoauto.com/auto/usado/toyota-etios-2020-1694489,3
135,16500.0,2014.0,52402.5,Automática,Gasolina,2000.0,Sedan,Honda,4x2,4.0,https://neoauto.com/auto/usado/honda-civic-2014-1694220,1
136,13990.0,2013.0,61300.0,Automática,Gasolina,2000.0,Sedan,Subaru,AWD,4.0,https://neoauto.com/auto/usado/subaru-impreza-sedan-2013-1694479,1
137,11500.0,2018.0,71221.0,Mecánica,Dual,1500.0,Sedan,Nissan,4x2,4.0,https://neoauto.com/auto/usado/nissan-versa-2018-1694474,3
138,8990.0,2013.0,54324.0,Automática,Gasolina,1200.0,Hatchback,Kia,4x2,4.0,https://neoauto.com/auto/usado/kia-picanto-2013-1694470,0
139,15500.0,2022.0,15000.0,Mecánica,Gasolina,1300.0,Sedan,Toyota,4x2,4.0,https://neoauto.com/auto/usado/toyota-yaris-2022-1694458,3
140,29200.0,2018.0,132449.0,Mecánica,Diesel,2800.0,Pick Up,Toyota,4x4,4.0,https://neoauto.com/auto/usado/toyota-hilux-2018-1694451,1
141,27000.0,2018.0,17000.0,Automática - Secuencial,Gasolina,2000.0,Sedan,Bmw,4x2,4.0,https://neoauto.com/auto/usado/bmw-318i-2018-1694450,2
142,13900.0,2022.0,20195.0,Mecánica,Gasolina,1500.0,Camionetas Suv,Baic,4x2,4.0,https://neoauto.com/auto/usado/baic-x35-2022-1694449,3
143,17300.0,2022.0,45000.0,Mecánica,Gasolina,1500.0,Camionetas Suv,Jac,4x2,4.0,https://neoauto.com/auto/usado/jac-js4-2022-1694447,3
144,15000.0,2015.0,69000.0,Automática - Secuencial,Gasolina,1800.0,Sedan,Toyota,4x2,4.0,https://neoauto.com/auto/usado/toyota-corolla-2015-1694443,1
145,13990.0,2022.0,19900.0,Mecánica,Gasolina,1500.0,Sedan,Mg,Delantera,4.0,https://neoauto.com/auto/usado/mg-5-2022-1694442,3
146,15490.0,2018.0,44198.0,Mecánica,Gasolina,1400.0,Sedan,Kia,4x2,4.0,https://neoauto.com/auto/usado/kia-rio-2018-1694440,3
147,10700.0,2021.0,67623.0,Mecánica,Gas GLP,1500.0,Sedan,Toyota,4x2,4.0,https://neoauto.com/auto/usado/toyota-etios-2021-1694437,3
148,30500.0,2018.0,95058.0,Mecánica,Diesel,2800.0,Pick Up,Toyota,4x4,4.0,https://neoauto.com/auto/usado/toyota-hilux-2018-1694428,2
149,21800.0,2019.0,30073.0,Automática,Gasolina,2000.0,Camionetas Suv,Subaru,AWD,4.0,https://neoauto.com/auto/usado/subaru-new-xv-2019-1694427,2
150,30500.0,2018.0,75612.0,Mecánica,Diesel,2800.0,Pick Up,Toyota,4x4,4.0,https://neoauto.com/auto/usado/toyota-hilux-2018-1694424,2
151,31500.0,2018.0,60367.0,Mecánica,Diesel,2800.0,Pick Up,Toyota,4x4,4.0,https://neoauto.com/auto/usado/toyota-hilux-2018-1694411,2
152,13900.0,2015.0,54000.0,Automática - Secuencial,Gasolina,1800.0,Sedan,Toyota,Delantera,4.0,https://neoauto.com/auto/usado/toyota-corolla-2015-1694494,1
153,28991.0,2017.0,52347.0,Automática,Gasolina,1998.0,Camionetas Suv,Mini,Delantera,4.0,https://neoauto.com/auto/usado/mini-countryman-cooper-s-2017-1694406,2
154,16500.0,2019.0,45188.0,Mecánica,Gasolina,1800.0,Sedan,Toyota,4x2,4.0,https://neoauto.com/auto/usado/toyota-corolla-2019-1694399,3
155,30000.0,2017.0,36800.0,Automática,Gasolina,2000.0,Camionetas Suv,Jeep,4x2,4.0,https://neoauto.com/auto/usado/jeep-grand-cherokee-laredo-2017-1694392,2
156,13500.0,2022.0,7623.0,Mecánica,Gas GLP,1500.0,Sedan,Toyota,4x2,4.0,https://neoauto.com/auto/usado/toyota-etios-2022-1694396,3
157,20000.0,2021.0,27100.0,Mecánica,Gasolina,1600.0,Camionetas Suv,Kia,4x2,4.0,https://neoauto.com/auto/usado/kia-seltos-2021-1694389,3
158,16200.0,2023.0,12612.0,Mecánica,Gasolina,1400.0,Pick Up,Ram,4x2,4.0,https://neoauto.com/auto/usado/ram-700-2023-1694475,3
